"","MSSubClass","MSZoning","LotFrontage","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"1966",4.79579054559674,"RL",3.2188758248682,7.83597458172157,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NPkVill","Norm","Norm","Twnhs","1Story",7,6,1977,1977,"Gable","CompShg","Plywood","Brk Cmn","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",5.93753620508243,"Unf",0,6.5191472879404,6.96224346426621,"GasA","Fa","Y","SBrkr",6.96224346426621,0,0,6.96224346426621,0,0,2,0,2,0.693147180559945,"TA",1.6094379124341,"Typ",0,"Attchd",1977,"Unf",2,440,"TA","TA","Y",0,3.66356164612965,0,0,0,0,0,9,2008,"WD","Normal",0
"1967",3.04452243772342,"RL",4.59511985013459,9.44975089575427,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",5.71373280550937,"Gd","TA","PConc","Ex","TA","No","GLQ",6.92067150424868,"Unf",0,6.34738920965601,7.36707705988101,"GasA","Ex","Y","SBrkr",7.36707705988101,0,0,7.36707705988101,1,0,2,0,3,0.693147180559945,"Gd",2.07944154167984,"Typ",0,"Attchd",2007,"Fin",3,905,"TA","TA","Y",5.34710753071747,4.56434819146784,0,0,0,0,0,1,2008,"New","Partial",0
"1968",3.04452243772342,"RL",4.66343909411207,9.52471305968101,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",6.31896811374643,"Gd","TA","PConc","Ex","TA","Gd","GLQ",7.45529848568329,"BLQ",6.20657592672493,5.27811465923052,7.79110951061003,"GasA","Ex","Y","SBrkr",7.80994708647679,0,0,7.80994708647679,1,0,2,1,4,0.693147180559945,"Ex",2.30258509299405,"Typ",1,"Attchd",2007,"Fin",3,650,"TA","TA","Y",5.88332238848828,4.36944785246702,0,0,0,0,0,8,2008,"WD","Normal",0
"1969",3.04452243772342,"RL",4.65396035015752,9.57630206030665,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2007,2007,"Hip","CompShg","VinylSd","VinylSd","BrkFace",6.17586727010576,"Ex","TA","PConc","Ex","TA","Gd","GLQ",7.22693601849329,"Unf",0,6.35610766069589,7.57609734062311,"GasA","Ex","Y","SBrkr",7.57609734062311,0,0,7.57609734062311,1,0,2,0,2,0.693147180559945,"Ex",2.07944154167984,"Typ",1,"Attchd",2007,"Fin",3,706,"TA","TA","Y",5.05624580534831,5.33753807970132,0,0,0,0,0,5,2008,"WD","Normal",0
"1970",4.11087386417331,"RL",4.69134788222914,9.50442689210096,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",5.6021188208797,"Gd","TA","PConc","Ex","TA","Gd","GLQ",7.2591161280971,"Unf",0,6.06610809010375,7.5234813125735,"GasA","Ex","Y","SBrkr",7.5234813125735,6.80128303447162,0,7.91899248816525,1,0,2,1,4,0.693147180559945,"Ex",2.30258509299405,"Typ",1,"BuiltIn",2006,"Fin",3,850,"TA","TA","Y",5.36129216570943,5.20948615284142,0,0,0,0,0,10,2008,"WD","Abnorml",0
"1971",4.11087386417331,"RL",4.57471097850338,9.43667881418691,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","PosN","Norm","1Fam","2Story",10,5,2005,2006,"Hip","CompShg","CemntBd","CmentBd","BrkFace",6.15060276844628,"Ex","TA","PConc","Ex","TA","Gd","GLQ",6.98749024700099,"Unf",0,6.289715570909,7.39079852173568,"GasA","Ex","Y","SBrkr",7.39817409297047,7.05531284333975,0,7.93415523353632,1,0,2,1,4,0.693147180559945,"Ex",2.39789527279837,"Typ",1,"BuiltIn",2005,"Fin",4,1150,"TA","TA","Y",3.43398720448515,5.30330490805908,0,0,5.26269018890489,0,0,6,2008,"WD","Normal",0
"1972",4.11087386417331,"RL",4.63472898822964,9.40524904427561,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,2005,2005,"Gable","CompShg","CemntBd","CmentBd","BrkFace",5.91079664404053,"Gd","TA","PConc","Ex","TA","Av","GLQ",7.13089883029635,"Unf",0,5.11198778835654,7.25488481007734,"GasA","Ex","Y","SBrkr",7.25488481007734,6.82219739062049,0,7.75448154747038,1,0,2,1,3,0.693147180559945,"Ex",2.30258509299405,"Typ",1,"BuiltIn",2005,"Fin",3,1003,"TA","TA","Y",5.26269018890489,4.15888308335967,0,0,0,0,0,8,2008,"WD","Normal",0
"1973",4.11087386417331,"RL",4.31748811353631,9.09380655572023,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2007,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",4.69134788222914,"Ex","TA","PConc","Gd","TA","Av","GLQ",3.71357206670431,"Unf",0,6.81234509417748,6.85540879860993,"GasA","Ex","Y","SBrkr",6.85540879860993,7.03966034986208,0,7.64444076155657,0,0,2,1,4,0.693147180559945,"Gd",2.39789527279837,"Typ",1,"BuiltIn",2007,"Fin",3,656,"TA","TA","Y",4.61512051684126,3.2188758248682,0,0,0,0,0,6,2008,"WD","Normal",0
"1974",4.11087386417331,"RL",4.45434729625351,9.26624800391448,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","Stone",4.84418708645859,"Gd","TA","PConc","Ex","TA","No","GLQ",6.75343791859778,"Unf",0,5.68017260901707,7.04664727784876,"GasA","Ex","Y","SBrkr",7.06561336359772,7.05875815251866,0,7.75491027202143,1,0,2,1,4,0.693147180559945,"Ex",2.30258509299405,"Typ",1,"BuiltIn",2004,"Fin",3,756,"TA","TA","Y",5.41610040220442,4.96284463025991,0,0,0,0,0,7,2008,"WD","Normal",0
"1975",3.04452243772342,"RL",4.67282883446191,9.45100945015621,"Pave","Reg","HLS","AllPub","Inside","Mod","NridgHt","Norm","Norm","1Fam","1Story",10,5,2003,2003,"Hip","CompShg","MetalSd","MetalSd","Stone",6.52356230614951,"Ex","TA","PConc","Ex","TA","Gd","GLQ",7.72223474470961,"Unf",0,5.63121178182137,7.83834331555712,"GasA","Ex","Y","SBrkr",7.81237820598861,0,0,7.81237820598861,2,0,1,1,1,0.693147180559945,"Ex",2.07944154167984,"Typ",2,"Attchd",2003,"Fin",3,789,"TA","TA","Y",5.04342511691925,4.18965474202643,0,0,5.37989735354046,4.97673374242057,0,2,2008,"WD","Normal",0
"1976",3.04452243772342,"RL",4.53259949315326,9.29155162740101,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",6.22455842927536,"Gd","TA","PConc","Gd","TA","Mn","GLQ",7.0475172213573,"Unf",0,6.12029741895095,7.38025578842646,"GasA","Ex","Y","SBrkr",7.36264527041782,0,0,7.36264527041782,1,0,2,0,2,0.693147180559945,"Gd",2.07944154167984,"Typ",1,"Attchd",2003,"Fin",3,732,"TA","TA","Y",5.37989735354046,3.36729582998647,0,0,0,0,0,6,2008,"WD","Normal",0
"1977",4.11087386417331,"RL",4.87519732320115,9.73512807075823,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2001,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",7.01301578963963,"Gd","TA","PConc","Ex","TA","Mn","GLQ",6.98100574072173,"Unf",0,6.00388706710654,7.29979736675816,"GasA","Ex","Y","SBrkr",7.32383056620232,7.0343879299155,0,7.88231491898027,1,0,2,1,4,0.693147180559945,"Gd",2.39789527279837,"Typ",1,"Attchd",2001,"Fin",3,746,"TA","TA","Y",0,4.11087386417331,0,0,0,0,0,1,2008,"WD","Normal",0
"1978",4.11087386417331,"RL",4.72738781871234,9.70820232935031,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",5.40267738187228,"Gd","TA","PConc","Ex","TA","Gd","Unf",0,"Unf",0,7.47647238116391,7.47647238116391,"GasA","Ex","Y","SBrkr",7.49831587076698,6.78784498230958,0,7.89766815072691,0,0,2,1,4,0.693147180559945,"Gd",2.30258509299405,"Typ",1,"BuiltIn",2003,"Fin",3,795,"TA","TA","Y",5.59471137960184,4.07753744390572,0,0,0,0,0,7,2008,"WD","Normal",0
"1979",4.79579054559674,"RL",4.07753744390572,9.2213792190914,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",9,5,2008,2008,"Hip","CompShg","MetalSd","MetalSd","BrkFace",6.20050917404269,"Ex","TA","PConc","Gd","TA","No","GLQ",5.92157841964382,"Unf",0,7.30451594646016,7.52779398772144,"GasA","Ex","Y","SBrkr",7.53208814354172,0,0,7.53208814354172,1,0,2,0,2,0.693147180559945,"Ex",2.07944154167984,"Typ",1,"Attchd",2008,"Fin",3,870,"TA","TA","Y",0,3.89182029811063,0,0,0,0,0,11,2008,"New","Partial",0
"1980",4.79579054559674,"RL",4.91265488573605,9.41776096282516,"Pave","IR3","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","Stone",4.97673374242057,"Gd","TA","PConc","Gd","TA","No","GLQ",3.04452243772342,"Unf",0,7.20637729147225,7.2211050981825,"GasA","Ex","Y","SBrkr",7.2211050981825,0,0,7.2211050981825,0,0,2,0,2,0.693147180559945,"Gd",1.94591014905531,"Typ",1,"Attchd",2005,"RFn",2,484,"TA","TA","Y",0,3.52636052461616,0,0,0,0,0,6,2008,"WD","Normal",0
"1981",4.79579054559674,"RL",4.49980967033027,9.01590574729843,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",9,5,2007,2008,"Hip","CompShg","MetalSd","MetalSd","BrkFace",6.57228254269401,"Ex","TA","PConc","Ex","TA","No","GLQ",7.09423484592476,"Unf",0,6.3919171133926,7.49609734517596,"GasA","Ex","Y","SBrkr",7.49609734517596,0,0,7.49609734517596,1,0,2,0,2,0.693147180559945,"Ex",1.94591014905531,"Typ",1,"Attchd",2008,"RFn",3,944,"TA","TA","Y",5.35185813347607,0,0,0,0,0,0,6,2008,"New","Partial",0
"1982",4.79579054559674,"RL",3.89182029811063,8.73889570493404,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",8,5,2006,2007,"Hip","CompShg","MetalSd","MetalSd","BrkFace",5.17614973257383,"Gd","TA","PConc","Gd","TA","No","GLQ",6.74170069465205,"Unf",0,6.20859002609663,7.20266119652324,"GasA","Ex","Y","SBrkr",7.20266119652324,0,0,7.20266119652324,1,0,2,0,2,0.693147180559945,"Gd",1.94591014905531,"Typ",1,"Attchd",2007,"Fin",2,550,"TA","TA","Y",0,3.58351893845611,0,0,0,0,0,6,2008,"WD","Normal",0
"1983",4.79579054559674,"RL",3.89182029811063,8.73889570493404,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",8,5,2006,2007,"Hip","CompShg","MetalSd","MetalSd","BrkFace",5.28320372873799,"Gd","TA","PConc","Gd","TA","No","GLQ",3.2188758248682,"Unf",0,7.18462915271731,7.20266119652324,"GasA","Ex","Y","SBrkr",7.20266119652324,0,0,7.20266119652324,0,0,2,0,2,0.693147180559945,"Gd",1.94591014905531,"Typ",1,"Attchd",2007,"RFn",2,550,"TA","TA","Y",0,3.58351893845611,0,0,0,0,0,2,2008,"WD","Normal",0
"1984",5.08140436498446,"RL",3.61091791264422,7.80343505695217,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","Twnhs","2Story",7,5,2003,2004,"Gable","CompShg","VinylSd","Wd Shng","Stone",4.67282883446191,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,6.63987583382654,6.63987583382654,"GasA","Ex","Y","SBrkr",6.63987583382654,6.76041469108343,0,7.39449310721904,0,0,2,1,2,0.693147180559945,"Gd",1.94591014905531,"Typ",0,"BuiltIn",2003,"RFn",2,474,"TA","TA","Y",0,3.3322045101752,0,0,0,0,0,10,2008,"WD","Normal",0
"1985",4.79579054559674,"RL",3.69689080930731,8.279189777195,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",4.969813299576,"Gd","TA","PConc","Gd","TA","Gd","GLQ",6.97914527506881,"Unf",0,5.83773044716594,7.25559127425367,"GasA","Ex","Y","SBrkr",7.28344822875663,0,0,7.28344822875663,1,0,2,0,2,0.693147180559945,"Gd",1.94591014905531,"Typ",1,"Attchd",2003,"Fin",3,644,"TA","TA","Y",5.05624580534831,3.04452243772342,0,0,4.97673374242057,0,0,8,2008,"WD","Normal",0
"1986",4.79579054559674,"RM",3.69689080930731,8.279189777195,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2004,2004,"Hip","CompShg","VinylSd","VinylSd","BrkFace",3.2188758248682,"Gd","TA","PConc","Gd","TA","No","GLQ",6.99209642741589,"Unf",0,5.7268477475872,7.23993259132047,"GasA","Ex","Y","SBrkr",7.36327958696304,0,0,7.36327958696304,1,0,2,0,2,0.693147180559945,"Gd",2.07944154167984,"Typ",1,"Attchd",2004,"RFn",3,668,"TA","TA","Y",4.969813299576,3.04452243772342,0,0,0,0,0,5,2008,"WD","Normal",0
"1987",3.04452243772342,"RL",3.98898404656427,8.2190566610606,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","1Fam","1Story",7,5,2007,2008,"Gable","CompShg","WdShing","Wd Shng","BrkFace",3.04452243772342,"Gd","TA","PConc","Gd","TA","Gd","Unf",0,"Unf",0,7.04490511712937,7.04490511712937,"GasA","Ex","Y","SBrkr",7.12849594568004,0,0,7.12849594568004,0,0,2,0,2,0.693147180559945,"Gd",1.79175946922805,"Typ",1,"Attchd",2007,"Fin",2,428,"TA","TA","Y",4.61512051684126,3.2188758248682,0,0,0,0,0,3,2008,"New","Partial",0
"1988",4.11087386417331,"RL",4.39444915467244,9.10775378320108,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,6.67203294546107,6.67203294546107,"GasA","Ex","Y","SBrkr",6.70196036600254,6.55535689181067,0,7.32383056620232,0,0,2,1,3,0.693147180559945,"Gd",2.19722457733622,"Typ",1,"Attchd",2004,"Fin",2,393,"TA","TA","Y",0,4.33073334028633,0,0,0,0,0,7,2008,"WD","Normal",0
"1989",4.11087386417331,"RL",4.12691807566389,8.98857087621512,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2002,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,6.73459165997295,6.73459165997295,"GasA","Ex","Y","SBrkr",6.73459165997295,6.78105762593618,0,7.45066079621154,0,0,2,1,3,0.693147180559945,"Gd",2.07944154167984,"Typ",1,"BuiltIn",2002,"Fin",2,400,"TA","TA","Y",4.93447393313069,3.89182029811063,0,0,0,0,0,7,2008,"WD","Normal",0
"1990",4.11087386417331,"RL",4.12691807566389,9.03562977818356,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",5.28320372873799,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,6.7428806357919,6.7428806357919,"GasA","Ex","Y","SBrkr",6.7428806357919,7.03878354138854,0,7.59438124255182,0,0,2,1,4,0.693147180559945,"Gd",2.30258509299405,"Typ",1,"BuiltIn",2003,"Fin",2,434,"TA","TA","Y",4.79579054559674,3.89182029811063,0,0,0,0,0,5,2008,"WD","Normal",0
"1991",4.79579054559674,"RL",4.02535169073515,8.89590356221558,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",7,6,2007,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",5.17614973257383,"Gd","TA","PConc","Gd","TA","No","GLQ",6.77650699237218,"Unf",0,6.16331480403464,7.2086003379602,"GasA","Ex","Y","SBrkr",7.21450441415114,0,0,7.21450441415114,1,0,2,0,2,0.693147180559945,"Gd",1.94591014905531,"Typ",1,"Attchd",2008,"RFn",2,484,"TA","TA","Y",5.26269018890489,3.29583686600433,0,0,0,0,0,11,2008,"New","Partial",0
"1992",4.11087386417331,"RL",4.27666611901606,9.01444713515213,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2000,2001,"Gable","CompShg","VinylSd","VinylSd","BrkFace",6.47389069635227,"Gd","TA","PConc","Gd","TA","Av","GLQ",6.30078579466324,"Unf",0,6.08449941307517,6.89060912014717,"GasA","Ex","Y","SBrkr",6.91671502035361,6.78558764500793,0,7.54591815120932,0,0,2,1,3,0.693147180559945,"TA",2.19722457733622,"Typ",1,"Attchd",2000,"RFn",2,431,"TA","TA","Y",4.69134788222914,0,0,0,0,0,0,7,2008,"WD","Normal",0
"1993",4.11087386417331,"RL",4.12691807566389,8.95557714628151,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0.00341402326597116,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,6.56244409369372,6.56244409369372,"GasA","Ex","Y","SBrkr",6.56244409369372,6.56244409369372,0,7.25488481007734,0,0,2,1,3,0.693147180559945,"Gd",1.94591014905531,"Typ",1,"Attchd",2002,"Fin",2,403,"TA","TA","Y",4.61512051684126,3.58351893845611,0,0,0,0,0,4,2008,"WD","Normal",0
"1994",4.11087386417331,"RL",3.73766961828337,9.43035904594287,"Pave","IR1","Lvl","AllPub","FR2","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",7,5,1999,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",6.7696419768525,"Unf",0,5.12396397940326,6.94505106372583,"GasA","Ex","Y","SBrkr",6.94505106372583,7.15929190479756,0,7.75061473277041,0,0,2,1,4,0.693147180559945,"TA",2.19722457733622,"Typ",1,"BuiltIn",1999,"Fin",2,400,"TA","TA","Y",4.97673374242057,3.80666248977032,0,0,0,0,0,5,2008,"WD","Normal",0
"1995",4.11087386417331,"RL",4.35670882668959,9.03491498187007,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,6.72383244082121,6.72383244082121,"GasA","Ex","Y","SBrkr",6.77308037565554,6.65801104587075,0,7.40974195408092,0,0,2,1,3,0.693147180559945,"TA",2.07944154167984,"Typ",1,"BuiltIn",1999,"Fin",2,450,"TA","TA","Y",0,4.64439089914137,0,0,0,0,0,5,2008,"WD","Normal",0
"1996",4.33073334028633,"RL",4.44265125649032,9.17585244151751,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2.5Unf",8,5,1997,1997,"Hip","CompShg","HdBoard","HdBoard","BrkFace",7.16317239084664,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.06817200038804,7.06817200038804,"GasA","Ex","Y","SBrkr",7.07580886397839,6.92559519711047,0,7.69621263934641,0,0,2,1,3,0.693147180559945,"Gd",2.30258509299405,"Typ",1,"Attchd",1997,"Fin",2,516,"TA","TA","Y",0,4.88280192258637,0,0,0,0,0,9,2008,"WD","Normal",0
"1997",4.11087386417331,"RL",4.46062018938005,9.30574145673943,"Pave","Reg","Lvl","AllPub","FR2","Gtl","NoRidge","Norm","Norm","1Fam","2Story",9,5,2000,2000,"Hip","CompShg","VinylSd","VinylSd","BrkFace",5.69035945432406,"Gd","TA","PConc","Ex","TA","Mn","Unf",0,"Unf",0,7.32646561384032,7.32646561384032,"GasA","Ex","Y","SBrkr",7.3356339819272,6.46146817635372,0,7.68386398025643,0,0,2,1,4,0.693147180559945,"Ex",2.19722457733622,"Typ",1,"BuiltIn",2000,"RFn",3,687,"TA","TA","Y",5.09375020080676,5.03695260241363,0,0,0,0,0,6,2008,"WD","Normal",0
"1998",3.04452243772342,"RL",4.91998092582813,9.365290731974,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","1Story",8,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",6.20657592672493,"Gd","TA","PConc","Gd","TA","Av","GLQ",7.41517510961329,"Unf",0,5.77765232322266,7.5923661285198,"GasA","Ex","Y","SBrkr",7.60439634879634,0,0,7.60439634879634,1,0,2,0,2,0.693147180559945,"Gd",1.79175946922805,"Typ",1,"Attchd",1998,"Fin",3,938,"TA","TA","Y",4.97673374242057,3.52636052461616,0,0,0,0,0,7,2008,"WD","Normal",0
"1999",4.11087386417331,"RL",4.58496747867057,9.3048320350689,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1996,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","No","GLQ",6.74758652682932,"Unf",0,5.36597601502185,6.97073007814353,"GasA","Ex","Y","SBrkr",6.97073007814353,6.96790920180188,0,7.66199755890189,1,0,2,1,4,0.693147180559945,"Gd",2.56494935746154,"Typ",2,"Attchd",1996,"RFn",2,576,"TA","TA","Y",5.12989871492307,0,0,0,0,0,0,6,2008,"WD","Normal",0
"2000",4.11087386417331,"RL",4.46062018938005,9.38681151509196,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,7,1995,1995,"Gable","CompShg","VinylSd","VinylSd","BrkFace",6.1463292576689,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,7.12528309151071,7.12528309151071,"GasA","Ex","Y","SBrkr",7.13249755166004,7.13169851046691,0,7.82484569102686,0,0,2,1,4,0.693147180559945,"Gd",2.30258509299405,"Typ",1,"Attchd",1995,"RFn",3,751,"TA","TA","Y",5.26269018890489,4.47733681447821,0,0,0,0,0,6,2008,"WD","Normal",0
"2001",4.11087386417331,"RL",4.52178857704904,9.21143976741948,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1993,1994,"Hip","WdShake","VinylSd","VinylSd","BrkFace",5.77144112313002,"Gd","TA","PConc","Gd","TA","Av","BLQ",5.43372200355424,"GLQ",6.74875954749168,0,6.98564181763921,"GasA","Ex","Y","SBrkr",7.01121398735037,6.99393297522319,0,7.69530313496357,1,0,2,1,4,0.693147180559945,"Gd",2.30258509299405,"Typ",1,"Attchd",1993,"Fin",3,783,"TA","TA","Y",5.95583736946483,4.60517018598809,0,0,0,0,0,7,2008,"WD","Normal",0
"2002",3.04452243772342,"RL",4.31748811353631,9.49205467264817,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","RRAn","Norm","1Fam","1Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",4.85981240436167,"Gd","TA","PConc","Ex","TA","No","GLQ",7.00033446027523,"Unf",0,6.18001665365257,7.36454701425564,"GasA","Gd","Y","SBrkr",7.36454701425564,0,0,7.36454701425564,1,0,2,0,3,0.693147180559945,"Gd",2.07944154167984,"Typ",1,"Attchd",2006,"Unf",3,642,"TA","TA","Y",0,3.29583686600433,0,0,0,0,0,5,2008,"WD","Normal",0
"2003",4.11087386417331,"RL",4.30406509320417,9.19034172546949,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",5.05624580534831,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,7.20191631753163,7.20191631753163,"GasA","Ex","Y","SBrkr",7.20191631753163,6.25575004175337,0,7.52940645783701,0,0,3,0,3,0.693147180559945,"Gd",2.07944154167984,"Typ",1,"BuiltIn",2007,"RFn",3,851,"TA","TA","Y",4.97673374242057,4.11087386417331,0,0,0,0,0,7,2008,"WD","Normal",0
"2004",4.11087386417331,"RL",4.39444915467244,9.15154532546568,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2007,2008,"Hip","CompShg","VinylSd","VinylSd","Stone",5.73979291217923,"Gd","TA","PConc","Gd","TA","Av","GLQ",6.59304453414244,"Unf",0,5.4249500174814,6.8627579130514,"GasA","Ex","Y","SBrkr",6.8627579130514,6.82437367004309,0,7.53636393840451,1,0,2,1,3,0.693147180559945,"Gd",2.19722457733622,"Typ",1,"Attchd",2007,"Fin",3,880,"TA","TA","Y",5.12989871492307,4.69134788222914,0,0,0,0,0,2,2008,"New","Partial",0
"2005",3.04452243772342,"RL",4.47733681447821,9.21413317021488,"Pave","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Feedr","Norm","1Fam","1Story",8,5,2006,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",5.7219507162416,"Gd","TA","PConc","Ex","TA","No","GLQ",6.50279004591562,"Unf",0,6.67834211465433,7.2868764117507,"GasA","Ex","Y","SBrkr",7.2868764117507,0,0,7.2868764117507,0,0,2,0,3,0.693147180559945,"Gd",1.94591014905531,"Typ",1,"Attchd",2006,"Fin",2,480,"TA","TA","Y",0,3.04452243772342,0,0,0,0,0,8,2008,"WD","Normal",0
